price,earnings_ttm,marketcap,pe_ratio_ttm,revenue_ttm,total_shares,dividend_yield
58.137547999999995,407490000.0,4055006530.470375,15.8161,2659822500.0,69748495.93709,1.2875749917459092e-05
2.6382865,-4797362.5,9279987.98845,-1.40782,3499997.5,3517429.9638989167,0.0
83.32985049999999,171731250.0,995625030.9152,10.1145,2161108750.0,11947999.725682935,1.0762598535866531e-05
116.3989145,1220532500.0,15534204037.670837,21.6114,7971250000.0,204783007.34800878,6.488048655398203e-07
0.008668409366499999,-771383750.0,1709271.53225,0.490883,3633867995.0,197183988.4322565,0.0
5.562308,-19614125.0,305170466.112,-2.49265,257429397.5,54864000.0,0.0
0.37774167,11046250.0,105606368.2876,-42.3334,45903750.0,279572990.41855776,0.0
141.8878194545,1220532500.0,14715090507.67375,11.0648,10562148750.0,100971994.82386875,3.5542594843521693e-07
13.943867999999998,37167500.0,246830175.7952,-3.80103,763711250.0,17701700.546448085,0.0
11.34844175,992625000.0,3833265442.0736246,6.11055,5332000000.0,337779012.00168073,1.3661471477201766e-05
16.8869385,113525000.0,1654756212.5567498,24.2055,5198993750.0,97990302.5380681,0.0
20.06335925,133125000.0,7300956374.297625,-17.7273,3217000000.0,363895012.95988727,3.1927324044916643e-06
27.71153275,311655000.0,2314179072.486375,31.4003,1227635000.0,83509602.0622091,1.3661471477201766e-05
25.1161065,1220532500.0,7591645211.5199995,70.237755,10562148750.0,302262025.02844137,1.9267727340318246e-12
1.8572775,-55316250.0,38315265.274399996,-0.519231,0.0,20629801.025641024,0.0
133.80493825,378175000.0,2422310827.66075,3.0294,3509448750.0,18103299.170729596,1.3661471477201766e-05
18.8299365,6073750.0,181907541.62640002,13.449,111562500.0,9660549.924127467,0.0
26.078081,65081250.0,556514066.2495999,20.6961,112228750.0,21340299.78086194,1.3661471477201766e-05
39.7838365,-150000000.0,8606755875.993626,12.7073,10562148750.0,216338006.41608873,0.0
2.552566,-190828750.0,721110105.2639999,-1.50562,0.0,282504000.0,0.0
1.4762975,2278687.5,51866019.0614,-20.4286,176738717.5,35132498.06451613,0.0
0.6333792500000001,-37163375.0,59671042.027399994,-0.871636,447560.0,94210604.51127818,0.0
44.34607200000001,281150000.0,4151315592.3712497,27.7262,1496158750.0,93611799.31271589,1.3661471477201766e-05
32.5642655,383767500.0,1387869420.857625,5.33281,704384463.75,42619398.888564676,1.3661471477201766e-05
5.814240549500001,1220532500.0,13116916670.375,18.2441,10562148750.0,468084400.97929186,1.8122017999616084e-06
23.68266925,-463750000.0,1625770156.9343748,-4.42576,116625000.0,68648096.19947612,0.0
141.8878194545,1220532500.0,15534204037.670837,22.2373,10562148750.0,16925972.855749335,0.0
0.382980145,-7795975.0,408727.72585,-0.573479,0.0,1067229.544889331,0.0
7.7243695,1997500.0,1605479223.09125,-18.9302,516842500.0,207845989.64242324,0.0
31.149877250000003,111256250.0,4337496190.4383745,-52.23688250000001,871432500.0,139246012.2916977,1.0771623293409275e-05
2.53827925,-344665000.0,825331603.632,-2.22314,884803750.0,325153981.23827386,0.0
2.3172441785,56015000.0,215744576.53835,11.6993,262575000.0,93103945.85951917,0.0
8.742329010999999,1853975.0,475995134.76455003,-52.23688250000001,239182048.75,54447176.9668736,0.0
5.9147145000000005,1220532500.0,15534204037.670837,0.0,10562148750.0,468084400.97929186,0.0
1.6297371950000001,-19302500.0,26182216.168300003,-1.8587,9513750.0,16065299.514931915,0.0
104.15993200000001,786250000.0,12123487285.299252,70.237755,10021250000.0,116393003.07242185,0.0
1.8191795,-23851250.0,86629868.7816,-11.9375,163750.0,47620297.38219895,0.0
141.8878194545,466836250.0,1401879366.02875,11.1737,1095727500.0,7082070.0765045835,1.3661471477201766e-05
19.30139925,-97887500.0,3215342703.0656247,-40.1176,679630000.0,166585990.0320763,0.0
26.33048025,161886250.0,4335550937.03675,54.5294,1066377500.0,164659014.79471686,0.0
32.6404615,15171250.0,93737203.07360001,11.273,252886250.0,2871809.9795739716,0.0
36.9264865,1220532500.0,15534204037.670837,18.9463,10562148750.0,468084400.97929186,9.484570581452648e-07
0.8100587250000001,-63022500.0,31981278.4746,-0.396712,41678750.0,39480197.530864194,0.0
4.228878,-15697500.0,49090507.3752,-3.49606,56405000.0,11608400.0,0.0
29.5354745,660221250.0,7277215895.142375,18.7212,8000736250.0,246388995.54982182,1.7349354728403298e-06
19.591896499999997,-141700000.0,955410549.8624,-6.10417,-123133750.0,48765598.05542052,1.3661471477201766e-05
74.49111450000001,80656250.0,1675580762.22725,34.0043,2752725000.0,22493699.731492806,1.3661471477201766e-05
1.197439189,1220532500.0,6556784937.20825,14.6359,4432018786.25,468084400.97929186,1.3661471477201766e-05
124.24710250000001,1092106250.0,15437453945.7025,26.6318,10562148750.0,124247999.63204373,5.726810606914294e-07
2.49275214,-35098875.0,59594720.304,-1.66242,0.0,23907198.532783125,0.0
28.87428371,858043750.0,6887807502.2235,13.5825,10562148750.0,238544705.4341318,3.2329591082229743e-06
3.0764134999999997,-9001700.0,26292136.5179,-7.1087,3549531.25,8546359.752321983,0.0
3.0907002500000003,-50782500.0,237638378.0096,-5.65517,930001250.0,76888199.69183359,1.3661471477201766e-05
88.2254435,188825000.0,1367256147.4559999,13.8089,2260468750.0,15497299.794882867,0.0
12.8104525,103060000.0,683701526.6719999,17.859,164495000.0,53370599.25650557,1.3661471477201766e-05
141.8878194545,942806250.0,15534204037.670837,34.6936,9292951250.0,40328197.820195615,1.3433652896888098e-06
13.500978749999998,-26500000.0,5698884392.49925,-52.23688250000001,2974625000.0,422108981.7283988,0.0
23.095198090000004,91932625.0,1278859004.842,21.7695,449012783.75,55373372.41526989,1.3661471477201766e-05
141.8878194545,53052875.0,924300698.3712,-23.1901,240866018.75,5599800.2077322565,0.0
15.324920500000001,13916250.0,93483089.4136,9.57738,53190000.0,6100070.105655687,1.3661471477201766e-05
9.55783575,-43227500.0,301557373.7056,32.4194,2587223750.0,31550800.996512208,1.3661471477201766e-05
37.4750977,1220532500.0,11383810165.45275,37.7333,10562148750.0,303769992.98530847,0.0
53.661032999999996,-497958750.0,2223831341.798375,33.9641,592731250.0,41442201.49094735,1.3661471477201766e-05
103.5579836,549392500.0,10369232507.238375,44.0367,8986442500.0,100129725.8479874,0.0
99.226241,575965000.0,4836882579.993626,13.295,1705308750.0,48746002.38049555,3.847907136919691e-06
141.8878194545,1220532500.0,15534204037.670837,26.3361,10562148750.0,137458008.15132195,5.279210600278329e-07
20.144412745000004,831250000.0,2240824147.02075,-20.4902,10562148750.0,111237998.11820972,1.3661471477201766e-05
141.8878194545,1220532500.0,15534204037.670837,70.237755,10562148750.0,50697399.16865397,0.0
1.895927921,-91628625.0,186520442.70415002,-1.54279,356850065.0,98379500.94947203,0.0
7.384440095,2580000.0,106820353.43800001,-16.8696,30347500.0,14465599.566624964,0.0
0.12229458,-382057500.0,2176721.6104,-0.00165464,1348750.0,17799003.115264796,0.0
21.058669499999997,40956250.0,852951922.1503999,31.0845,1272098750.0,40503599.81908639,1.3661471477201766e-05
11.486547,-183250000.0,474782640.1984,56.3182,1433625000.0,41333800.331674956,1.3661471477201766e-05
2.8573500000000003,-83406250.0,394485741.0,8.22741,420443750.0,138060000.0,0.0
8.8292115,-49873750.0,479592192.67520005,-8.94231,739327500.0,54318802.1574973,0.0
0.78196145,-41084125.0,15146515.1856,-0.283986,7377528.75,19369900.12180268,0.0
141.8878194545,643005000.0,12192541098.956749,34.9921,2769428750.0,72908304.27155682,1.246643326984607e-06
103.27891575000001,533875000.0,15534204037.670837,-52.23688250000001,10562148750.0,153959002.01964745,2.3214123504521293e-06
13.1723835,-8030000.0,1009887093.4112,-52.037,397927500.0,76666997.54157628,0.0
31.25464675,1220532500.0,5631492992.69125,8.75449,5142500000.0,180180983.5745864,9.35375842043385e-06
5.5908815,-128968750.0,455268235.03040004,-2.9397,0.0,81430492.6746167,0.0
15.324920500000001,14337500.0,658597687.7279999,-52.23688250000001,181438750.0,42975602.23741454,1.3661471477201766e-05
11.798474375000001,-7818750.0,370667938.14400005,-52.23688250000001,393203750.0,31416598.990918264,1.3661471477201766e-05
7.543404000000001,329127500.0,418468828.2192,2.51577,936835000.0,55474800.0,1.3661471477201766e-05
2.2430197499999998,76941250.0,1484845472.0640001,13.0,547651250.0,468084400.97929186,0.0
0.11696086,-102931250.0,20523939.3063,-0.198065,2282036250.0,175476986.97068405,0.0
8.267266,125125000.0,695213462.1792,13.3538,2500375000.0,84092305.99078342,1.3661471477201766e-05
5.561384123500001,-101884500.0,577805425.95175,-2.65526,301774222.5,103895975.01639825,1.3661471477201766e-05
2.019194,-61705000.0,119478733.9612,-3.73214,258192500.0,59171498.11320755,0.0
22.534109795,1220532500.0,15534204037.670837,-52.23688250000001,10562148750.0,468084400.97929186,2.7168043900925247e-07
0.044765150000000004,-66372500.0,41380276.043,-0.533333,101848750.0,468084400.97929186,0.0
90.89706575,842750000.0,9146517123.942375,27.1983,6338625000.0,100624998.7111644,6.405457312996018e-07
16.953609999999998,16902500.0,301857311.64,33.6604,118045000.0,17804898.876404498,1.3661471477201766e-05
0.11429399999999999,-25700750.0,1523859.0432,-0.0506009,78604522.5,13332800.000000002,0.0
56.8517405,124875000.0,919520039.4176,22.1074,634875000.0,16173999.798961302,1.3661471477201766e-05
7.543404000000001,-13301125.0,58038348.427600004,-5.82482,270992.5,7693920.202020202,0.0
27.697246,-413691250.0,3372582963.110375,-5.61333,785982500.0,121766003.85144338,0.0
16.248797,226442500.0,1465526067.69925,23.2906,748996278.75,90192896.60023755,0.0
19.125196,5806250.0,272172569.176,70.237755,41267500.0,14231099.601593625,1.3661471477201766e-05
0.92825777,-95521250.0,209996983.6776,-0.434389,119802500.0,226227014.15965524,0.0
141.8878194545,1220532500.0,15534204037.670837,66.1574,10562148750.0,312972526.8521115,5.7751099029290155e-08
90.32559575,53436250.0,7667396470.70725,-52.23688250000001,784016250.0,84886198.72410029,0.0
3.200232,-13747500.0,151362012.9504,-6.31265,16887500.0,47297200.0,0.0
8.0101045,118318750.0,12938080800.0,70.237755,1303957500.0,468084400.97929186,4.606150705133948e-06
10.548383750000001,582766250.0,1784005963.43675,-7.58772,592620000.0,169126001.2641036,1.3661471477201766e-05
15.886866,117500000.0,1725615566.6303751,-10.0419,2069625000.0,108619004.3165452,0.0
92.26383150000001,1220532500.0,13069264710.14375,7.47091,10562148750.0,141651007.74233237,2.612034858663791e-06
33.450044,1220532500.0,15534204037.670837,14.5556,10562148750.0,468084400.97929186,1.398116666657386e-06
4.1050595,-22597500.0,162942540.0968,-5.40964,107352500.0,39693100.69605568,0.0
4.3907945,-154945000.0,309809187.1568,-1.76562,0.0,70558799.13232104,0.0
10.03406075,1220532500.0,15534204037.670837,7.0,10562148750.0,468084400.97929186,2.267485969365293e-06
9.067324,-16395750.0,586899811.9136,-21.1778,0.0,64726904.20168067,0.0
17.772717,41926250.0,253332300.4984,8.04762,121927500.0,14253999.571275456,1.3661471477201766e-05
0.861872005,-29725000.0,49376646.213999994,-6.038,792272500.0,57289998.89490551,0.0
118.7990885,1220532500.0,15534204037.670837,38.5245,9710607500.0,468084400.97929186,3.311715052509388e-07
0.187365964,471807500.0,622016107.18425,2.52643,4511374641.25,468084400.97929186,0.0
18.158744985,147478750.0,1299221080.9855,21.0058,994479715.0,71547955.65765803,1.3661471477201766e-05
10.3340825,10057500.0,248796139.26959997,27.8718,24455000.0,24075300.276497696,0.0
21.753958,-120212500.0,1256797915.0527499,-7.94406,487445000.0,57773298.77407826,0.0
141.8878194545,1220532500.0,15534204037.670837,26.692,10562148750.0,281523010.98174787,1.6059381519965134e-07
19.66142535,66955125.0,675821213.48595,29.2256,442958847.5,34372951.169888094,0.0
9.50068875,126153750.0,1442736636.5376248,34.7586,481423750.0,151856004.8120327,1.0314425809351048e-05
141.8878194545,1220532500.0,15534204037.670837,18.6925,10562148750.0,98188699.67752257,3.368469517940565e-07
1.0000725000000001,-20963500.0,3855438.54665,-0.0970736,29271387.5,3855159.047619047,0.0
0.20172890999999998,-46086250.0,966785.32495,-0.516585,363062500.0,4792497.639282343,0.0
25.220875999999997,374933750.0,2887260526.4512496,7.48291,2039019292.5,114478994.56193551,1.3661471477201766e-05
12.315178499999998,42701250.0,246781410.3552,7.78443,855288750.0,20038800.928074244,0.0
4.5527109999999995,-240482500.0,755244694.128,-52.23688250000001,2362591250.0,165889004.18410042,1.3661471477201766e-05
31.868976999999997,1194638750.0,4808614229.734375,7.08613,4239863750.0,150886996.7722646,8.86281846783833e-06
17.439359500000002,167618750.0,1019930457.6928,8.59859,486163750.0,58484398.90770071,1.3661471477201766e-05
71.93378625,150456250.0,1891369419.104,25.255,3447570000.0,26293199.867593512,3.161346979392618e-06
1.053276357,553416250.0,1663375596.4645002,6.53234,2446786251.25,468084400.97929186,1.3661471477201766e-05
129.990376,946390000.0,11011496759.449625,22.5261,10018798750.0,84710092.37983607,1.2763137752312659e-06
8.91969425,2476250.0,379962021.44,4.44954,606922500.0,42598099.30592632,0.0
76.4722105,1220532500.0,15534204037.670837,55.9167,10562148750.0,468084400.97929186,1.6977783725250356e-07
48.336837499999994,-358831250.0,8907899048.24325,-15.1135,569988750.0,184287998.7389173,0.0
14.69154125,-307500000.0,1343211006.214375,-3.89141,308750000.0,91427508.0713111,0.0
141.8878194545,1220532500.0,15534204037.670837,36.9986,10562148750.0,468084400.97929186,0.0
9.438779499999999,-103245000.0,1170408597.0432,22.4788,725146250.0,123999993.5418769,1.3661471477201766e-05
141.8878194545,741125000.0,8182178597.324751,33.4026,3301125000.0,41084001.453849584,0.0
141.8878194545,499328750.0,6650764324.505625,70.237755,2272312500.0,39352999.8196575,2.038994969350087e-06
76.7388965,581250000.0,6060830753.612749,23.4174,1743750000.0,78979904.97703795,3.72710869488228e-06
25.1732535,57685000.0,343995040.68960005,12.4717,197370000.0,13665100.56753689,0.0
141.8878194545,1220532500.0,15534204037.670837,30.4316,10562148750.0,222314000.02658218,3.4418292539498605e-07
34.764425,263791250.0,2033958712.2687502,8.64859,789172500.0,58506899.28766979,1.3661471477201766e-05
141.8878194545,1220532500.0,15534204037.670837,20.1309,8218000000.0,107198995.58820781,8.647791176638455e-08
8.1624965,-359665000.0,14859498.1879,-7.08264,661622500.0,1820459.976662777,0.0
4.781299,-85573750.0,264739557.9408,-4.18487,0.0,55369797.609561756,0.0
140.45303925000002,432375000.0,5054019967.02725,-52.23688250000001,7638750000.0,35983699.56260843,5.654756052895093e-06
141.8878194545,567475000.0,10085444955.08475,37.2704,4446235000.0,66388398.144200295,1.2712750956551387e-06
8.0482025,-114864750.0,864867879.328,-10.7644,0.0,107460998.81656803,0.0
6.7719195,11237500.0,74193828.1864,-10.3795,367441250.0,10956100.140646977,1.3661471477201766e-05
5.1527544999999995,-1907500.0,17194947.4957,-8.77778,66743750.0,3337039.9260628466,0.0
69.52885,565000000.0,8809861982.976,21.2145,10562148750.0,126708006.57534246,0.0
24.100604309999998,59882500.0,1325971935.52,29.5698,235811250.0,55018202.799579516,0.0
11.277293735,113748750.0,2112510419.235625,-3.33437,1454056250.0,187324234.7744545,0.0
54.5277625,268650000.0,2865090294.4639997,20.4286,891756250.0,52543698.16593886,1.3661471477201766e-05
141.8878194545,1220532500.0,15534204037.670837,34.144,8792500000.0,451322991.27156705,2.0782648076758895e-07
43.06502675,-491182500.0,2450102983.398375,-11.5468,36753750.0,56893102.554461434,0.0
24.039837999999996,0.0,285571635.77599996,0.0,0.0,11879099.841521395,0.0
1.1059849400000001,-158596250.0,45690672.3336,-0.215328,599270000.0,41312201.171202205,0.0
115.10358249999999,1220532500.0,15534204037.670837,9.24924,10562148750.0,468084400.97929186,8.024154383829233e-11
58.0518275,442125000.0,7502734598.34875,53.6053,2391250000.0,129242005.31583178,0.0
18.0489275,-78045000.0,272634469.328,-19.0202,0.0,15105300.263852242,0.0
9.981676,-218750.0,79530100.7524,11.2935,48615000.0,7967609.923664122,1.3661471477201766e-05
21.8587275,-871390937.5,8674810973.44,-7.95423,2578896250.0,396858004.35729843,0.0
0.8552048550000001,-1651250.0,81084102.9332,-11.7203,11386250.0,94812491.3687493,0.0
14.229698245,352932500.0,3765305924.8896246,15.4227,359221250.0,264608979.05636683,1.3661471477201766e-05
43.869847,135270000.0,3395061148.8512497,-52.23688250000001,882421250.0,77389400.26053087,0.0
27.835351250000002,183466250.0,2582538946.214375,26.6396,328660000.0,92779103.91787761,1.3661471477201766e-05
0.1600116,-21375750.0,6720009132.00925,-6.05756,1157071196.25,468084400.97929186,0.0
14.14216809,-485980000.0,1976584920.5895,22.6148,536050886.25,139765339.23303837,1.3661471477201766e-05
28.935431,266250000.0,5688416403.14875,66.3043,1561250000.0,196590000.78999168,1.15131778967074e-05
2.343027,-119525000.0,78699937.7128,17.6626,655197500.0,33589001.62601626,0.0
3.0002174999999998,-6978750.0,275954024.264,-15.95,5981250.0,91978006.34920636,1.3661471477201766e-05
60.4139035,1051752500.0,8357599588.710375,16.8207,4512933750.0,138339009.80608502,3.0082052547673513e-06
36.165955175,26378750.0,148280418.12240002,38.8,672207500.0,4100000.0526710823,0.0
48.308264,595805000.0,2799541252.97925,13.5251,2165285000.0,57951601.26183068,0.0
3.518636035,-21518625.0,431602915.6096,-15.08,0.0,122661994.96521668,0.0
141.8878194545,1220532500.0,15534204037.670837,70.237755,10562148750.0,468084400.97929186,0.0
141.8878194545,1220532500.0,15534204037.670837,13.8541,10562148750.0,271984984.834049,1.9098404473272102e-07
5.04322275,-2483750.0,145425872.1352,13.175,731310000.0,28835901.038715765,1.3661471477201766e-05
58.63758425,756100000.0,12832659671.807499,17.5251,2050575000.0,218847004.62924507,5.657488537586541e-06
1.314476245,-37822500.0,33135053.5458,-0.57563,0.0,25207799.434823565,0.0
16.236891375,105206250.0,2759362431.654375,53.625,766096250.0,169944010.0894544,0.0
13.5533635,18842500.0,188084080.8216,19.6901,323367500.0,13877299.226985242,1.3661471477201766e-05
1.3000942500000001,-37955000.0,219808239.70400003,-13.8,8126250.0,169071003.66300365,0.0
141.8878194545,462625000.0,6591607944.550375,25.2139,2775000000.0,33351099.185581293,1.3799288544641213e-06
0.054765875000000006,-42528750.0,2332691.9650499998,-0.00782245,142500.0,42593895.65217391,0.0
6.2956945,10168087.5,110174653.75,22.7931,56007262.5,17500000.0,0.0
17.97616032,273500000.0,1545678825.9720001,11.2149,1186625000.0,85984926.61707637,0.0
13.64384625,1004031250.0,2539883815.846375,-52.23688250000001,763773750.0,186155998.04537338,1.3680300958341804e-06
26.516208,92750000.0,717624046.8288,11.7257,305095000.0,27063600.0,1.3661471477201766e-05
3.2494641405,1220532500.0,14096163439.66625,6.73421,10562148750.0,468084400.97929186,1.3506068570705195e-06
0.6857639999999999,-45341750.0,3976834.0138499998,-0.0568562,0.0,5799129.166666667,0.0
19.049,55413750.0,47673551.32,-1.16999,183842500.0,2502680.0,0.0
1.3715279999999999,-34184875.0,162878550.69599998,-13.0909,177191933.75,118757000.0,0.0
9.204191065,-190582500.0,1596835183.1103752,-12.4675,0.0,173490008.17491993,0.0
1.7334589999999999,-14933750.0,253790558.4816,-5.6875,186925000.0,146407015.3846154,0.0
80.565935845,913418750.0,5905483080.294375,10.8923,8048222500.0,73299999.7872038,2.09352475181145e-06
50.56633246,506567500.0,11450088250.265625,30.9477,1325770000.0,226436992.62395796,3.0968647773677554e-06
39.3647585,-214092500.0,12247046231.244751,-12.4727,2903748750.0,311117016.7916755,0.0
5.828994,-132805000.0,1184742954.304,-13.0061,43327500.0,203249986.92810458,0.0
2.952595,-100160000.0,85288948.7148,-0.775,1583696250.0,28886098.064516127,0.0
1.1596078749999998,7152500.0,90585782.23120001,-1.42857,149461250.0,78117598.35728954,0.0
6.495299446500001,80882250.0,252344429.83534998,5.76303,798535755.0,38850315.049189314,0.0
68.176371,-871390937.5,9504264293.017624,-17.98,5681125000.0,139407013.80273855,5.107575768454063e-06
61.5949415,-256572500.0,9892147528.703999,-9.76737,5298965000.0,160599998.76295036,0.0
46.3938395,1220532500.0,5790693135.769625,6.94233,4055743750.0,124815992.77355832,3.2799398197562537e-06
70.40034175,1220532500.0,15534204037.670837,22.0833,10562148750.0,468084400.97929186,3.0453676465117046e-07
139.2577145,1220532500.0,15534204037.670837,38.1299,10562148750.0,219080013.02236655,6.279790407483223e-07
14.534386999999999,-12728750.0,31789757.923699997,-12.4065,72122500.0,2187210.091743119,0.0
3.305096745,5247500.0,1440882.55165,-5.65217,0.0,435957.7533788652,0.0
64.073121155,1060592500.0,9761091384.01275,19.8493,10493910000.0,152342998.2503831,0.0
0.70233663,-57135000.0,34163970.041600004,-0.634953,10370000.0,48643298.07431516,0.0
12.643773750000001,-115018750.0,1523625212.91525,-14.8901,1801332500.0,120503992.165729,2.4218800455130394e-06
19.0204265,-598578750.0,10237020621.61925,-4.40512,-424948750.0,468084400.97929186,1.3661471477201766e-05
0.22877849,-53497500.0,6226618.063750001,-0.28866,326966250.0,27216798.501248963,0.0
18.2775155,23323750.0,179648055.9208,8.713,99053750.0,9828910.057321522,1.3661471477201766e-05
127.56162850000001,720487500.0,15534204037.670837,41.3006,3380036250.0,163175994.1461942,2.0517179504969032e-07
66.01907175,1220532500.0,6881960300.23675,8.76185,9232768750.0,104242003.3758919,0.0
141.8878194545,1220532500.0,15534204037.670837,26.1231,10562148750.0,196008005.5629831,2.6738327256314764e-07
3.18594525,5825000.0,155768503.8264,10.0606,333113750.0,48892398.206278026,1.3661471477201766e-05
0.0819107,-3363412.5,8270605.2897,-0.00443023,2685180.0,100971000.0,0.0
141.8878194545,-132337500.0,3789785931.9423747,-52.23688250000001,193513750.0,23132299.005871598,0.0
9.0653333795,132916250.0,721791941.3602,6.53867,357751891.25,79621113.87899235,0.0
141.8878194545,-871390937.5,15534204037.670837,-20.9945,6753875000.0,175282997.90345404,0.0
4.743201,-40853750.0,143016524.1368,-19.1538,772772500.0,30151900.401606426,0.0
1.8476577550000002,-22707500.0,16752010.6232,-1.0,104296250.0,9066619.928862313,0.0
6.438562,-23427750.0,190644540.72719997,-52.23688250000001,0.0,29609801.18343195,0.0
20.306234,-48712500.0,244566255.4824,-1.90182,0.0,12043900.18761726,0.0
39.698116,1220532500.0,12580968556.95375,7.44634,10562148750.0,316916010.74856424,2.130082423994927e-06
78.21995625,178667500.0,2332229600.102375,70.237755,1949905000.0,29816298.95890379,3.3217087630051267e-06
0.961307785,-84470000.0,193635264.2056,-1.67889,12645000.0,201428998.31566432,0.0
10.686488999999998,-266055000.0,730115923.8528,-3.75758,0.0,68321403.20855616,0.0
55.84690575,256826250.0,1924277679.0656252,10.3392,744003750.0,34456298.93408419,1.3661471477201766e-05
1.2962844500000001,-40888750.0,50504537.504,-1.61565,284063750.0,38960999.265246145,0.0
2.228637755,-21138750.0,59197301.017000005,-1.49032,0.0,26562100.944484808,0.0
141.8878194545,78231250.0,633912987.7408,-39.5733,89510000.0,1377429.963368447,0.0
51.42753775,790327500.0,4531408549.017625,6.23995,10562148750.0,88112492.78636959,6.293600475768772e-06
1.303046845,63219875.0,122269625.81,10.3934,1392678576.25,93833637.89196697,1.3661471477201766e-05
5.17618477,-58262500.0,30948096.907700002,-0.538,12701250.0,5978939.756375815,0.0
15.0772835,1051250000.0,5936032190.182375,12.5827,10562148750.0,393707008.9703078,2.9649645480543233e-06
22.5063935,1220532500.0,15534204037.670837,5.94987,7070000000.0,468084400.97929186,2.5949701718285977e-06
3.6297964745,1077081250.0,15534204037.670837,70.237755,4461147483.75,468084400.97929186,2.893824341846853e-06
0.515370695,-12430787.5,3929732.504,-0.178247,510250.0,7625060.062834967,0.0
62.71006996,-871390937.5,15534204037.670837,-7.19365,6235000000.0,384395970.88734454,0.0
36.0483276,1157527500.0,9296683469.26075,20.8812,4339426250.0,257895000.63411403,0.0
42.09829,524287500.0,1926316805.93925,8.59459,795045000.0,45757602.17194689,4.955713915056327e-06
125.228126,118785000.0,12799691308.44125,70.237755,1717651250.0,102210994.58472492,9.045950578795666e-07
88.38736,60432500.0,1438999253.2159998,30.4935,1130506250.0,16280599.999999998,0.0
23.23978,16995000.0,109482603.57999998,9.00369,72987500.0,4711000.0,1.3661471477201766e-05
1.4762975,-1990000.0,11689736.9683,8.1579,46192500.0,7918280.0,0.0
13.92958125,1220532500.0,15534204037.670837,9.51623,9015000000.0,468084400.97929186,2.6138629895987405e-06
10.69125125,16125000.0,2148118363.481625,70.237755,2150125000.0,200923008.28508028,0.0
5.181328,10197950.0,135100018.8032,19.4286,197670378.75,26074400.0,0.0
1.771557,-1157331.25,34979217.714200005,2.09195,141242237.5,19744901.075268816,0.0
45.94142575,304348750.0,2249402475.57125,22.8667,891113750.0,48962400.24878309,0.0
66.36443012,1010000000.0,5061502783.77775,40.2776,1427500000.0,76268307.80623826,7.75211961272783e-07
10.610292999999999,187128.75,248843213.1584,61.8889,0.0,23453001.07719928,0.0
48.07967599999999,-323175000.0,3848085746.9440002,-14.8827,1731250.0,80035600.63391443,0.0
8.419658,3206125.0,96872378.9288,-6.9685,179029938.75,11505500.452488689,0.0
21.83491625,1220532500.0,15534204037.670837,9.51653,8930000000.0,468084400.97929186,2.6076891515359742e-06
34.0310385,1220532500.0,13170351566.02875,25.913,10562148750.0,387009981.0803232,4.671192693039893e-06
9.80547275,-23736625.0,1020975257.2448001,12.4798,2420463607.5,104123001.8455561,1.3661471477201766e-05
6.238452255,-46993750.0,140227933.4072,-4.61348,560807500.0,22478000.58016153,0.0
22.6016385,42266250.0,252150652.9304,10.2284,125632500.0,11156299.705014748,1.3661471477201766e-05
141.8878194545,1220532500.0,15534204037.670837,-52.23688250000001,10562148750.0,274801861.1174735,0.0
84.1870555,870625000.0,10448287137.33125,25.9952,5965125000.0,124108000.63355641,1.269286996584917e-06
141.8878194545,225857500.0,9987264519.424,61.0113,1121517500.0,49383603.833564885,0.0
109.50317650000001,226152500.0,15534204037.670837,-52.23688250000001,2992146250.0,337151995.5466657,0.0
55.261148999999996,387521250.0,3702497013.478375,28.1106,1409060000.0,67000000.551533505,2.7715552403267143e-06
4.3907945,11407500.0,229759742.088,70.237755,77045000.0,52327600.86767896,0.0
25.868541999999998,46073750.0,942008100.1600001,32.8434,538946250.0,36415198.82179676,0.0
34.212004,52285000.0,662717270.1856,9.84848,162626250.0,19370898.886414252,1.3661471477201766e-05
9.556883299999999,267526250.0,1717589594.313375,22.1157,596705000.0,179722775.76240522,1.1446200573810094e-05
7.4957815000000005,14695250.0,454149159.61759996,29.2089,556933263.75,60587299.61880559,0.0
12.458046,444291250.0,1525662145.3439999,29.0667,3885110000.0,122463999.99999999,1.3661471477201766e-05
4.8119012185,180953750.0,2861955826.279125,32.691,1193576342.5,468084400.97929186,6.962065877133044e-06
39.0028275,26881250.0,545821207.264,70.237755,689875000.0,13994400.976800976,0.0
17.887011,71048250.0,480556041.5968,9.41448,1013044957.5,26866201.49094782,1.3661471477201766e-05
19.08233575,1220532500.0,13566090914.09875,-23.6118,10562148750.0,468084400.97929186,3.1127058094616436e-06
38.379925199999995,113158750.0,6582195239.321625,44.2527,1055000000.0,171500991.86023495,1.3911677133636245e-06
4.071723749999999,38687500.0,303621553.824,7.39655,341918750.0,74568308.77192983,0.0
62.695021249999996,623628750.0,3279620185.7023754,7.45675,2109157500.0,52310695.81465969,4.716361689512941e-06
11.1722385,-75742500.0,1797490095.25125,70.237755,454441250.0,160888983.46121505,0.0
13.981966,18835000.0,272052697.62880003,29.56,161283750.0,19457399.455040876,1.3661471477201766e-05
0.09086373,-49259250.0,15973843.734,-0.733671,44987878.75,175800000.0,0.0
85.2347505,-184558750.0,13066487030.68125,-30.6587,5884610000.0,153299997.40752745,0.0
141.8878194545,1220532500.0,15534204037.670837,23.9323,10562148750.0,315799983.1359742,1.8658951058808092e-07
